split,fold,budget,policy,cluster_id,example_id,model,task,layer,route_family,subspace_dim,rho,entropy,varentropy,confidence,projected_gradient_norm,unit_fisher_output_energy,jacobian_norm,safe_movement,safe_varentropy_movement,abs_delta_entropy,abs_delta_varentropy,drift,top1_preserved,topk_jaccard,applied_fisher_energy,regret_vs_oracle
grouped_example_5fold,fold_3,0.1,highest_fisher_output_energy,microsoft/phi-2::decoder_qa_completion::14,microsoft/phi-2::decoder_qa_completion::14::same_fisher_output_energy::0.05,microsoft/phi-2,decoder_qa_completion,8.0,state_pca,4.0,0.4390444185265684,1.3022893580840398,0.8517697452704277,0.5003049789074827,23.71939171606629,1.0,7.338160947776989,0.0,0.0,0.023100421799675,0.0043196055098602,0.0002613291393373,1.0,1.0,0.0025,0.8657718120805369
leave_one_task_out,factual_error_prompt,0.2,rho_only,distilgpt2::factual_error_prompt::8,distilgpt2::factual_error_prompt::8::same_fisher_output_energy::0.05,distilgpt2,factual_error_prompt,1.0,state_pca,2.0,0.963390310069292,0.1929610389091085,0.5622862362164432,0.9590564520883986,587.5884988173144,1.0,19.30182252668049,0.0,0.0,0.0389120244096893,0.0526331103000218,0.0003984655616671,1.0,1.0,0.0025,0.4629629629629629
leave_one_task_out,ambiguous_prompt,0.1,gradient_only_learned,distilgpt2::ambiguous_prompt::6,distilgpt2::ambiguous_prompt::6::same_fisher_output_energy::0.025,distilgpt2,ambiguous_prompt,1.0,delta_pca,2.0,0.7964599744351151,0.9425936685777656,0.5878073385559694,0.5138944894742082,197.3107195687508,1.0,19.92191829056164,0.0,0.0,0.0063614473530662,0.0005043780099598,8.015409299293305e-05,1.0,1.0,0.000625,0.8333333333333334
leave_one_model_out,microsoft__phi-2,0.2,highest_gradient_norm,microsoft/phi-2::masked_factual_cloze::1,microsoft/phi-2::masked_factual_cloze::1::same_fisher_output_energy::0.1,microsoft/phi-2,masked_factual_cloze,8.0,random,4.0,0.978955298403754,0.9943089088421346,1.2647766595511902,0.7100958832376397,29.16594497136518,1.0,6.649031110681525,0.0,0.0,0.0138573219863953,0.0208086456979621,0.0013310506565774,1.0,1.0,0.01,0.3868312757201646
leave_one_task_out,decoder_qa_completion,0.1,gradient_plus_rho_learned,Qwen/Qwen2.5-0.5B::decoder_qa_completion::15,Qwen/Qwen2.5-0.5B::decoder_qa_completion::15::same_fisher_output_energy::0.1,Qwen/Qwen2.5-0.5B,decoder_qa_completion,6.0,random,4.0,0.9810205701734356,0.584365820502581,0.8132745597621327,0.8297251104982629,175.17802317372184,1.0,18.24898046844074,0.0,0.0,0.0459329715953028,0.0126168817906372,0.0010321959799632,1.0,1.0,0.01,0.8518518518518519
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.3,within_example_shuffled_rho,Qwen/Qwen2.5-0.5B::factual_error_prompt::9,Qwen/Qwen2.5-0.5B::factual_error_prompt::9::same_fisher_output_energy::0.05,Qwen/Qwen2.5-0.5B,factual_error_prompt,12.0,random,2.0,0.91599514243191,0.1172751432914138,0.3970650648489731,0.9769317805546132,210.45268973686223,1.0,16.948199233199986,0.0,0.0,0.0355859122214207,0.0646323962425748,0.0004064775625701,1.0,1.0,0.0025,0.2935528120713305
leave_one_model_out,microsoft__phi-2,0.3,highest_entropy,microsoft/phi-2::masked_factual_cloze::0,microsoft/phi-2::masked_factual_cloze::0::same_fisher_output_energy::0.05,microsoft/phi-2,masked_factual_cloze,8.0,state_pca,2.0,0.2436862786144088,1.7333394974873733,0.5233086434175988,0.372939085153729,9.36236937715575,1.0,6.296809276675261,0.0,0.0,0.017761095772953,0.0382965349458462,0.0002931233074137,1.0,1.0,0.0025,0.2962962962962963
leave_one_route_family_out,random,0.2,controls_only_learned,distilgpt2::decoder_qa_completion::12,distilgpt2::decoder_qa_completion::12::same_fisher_output_energy::0.05,distilgpt2,decoder_qa_completion,3.0,random,4.0,0.843097249768448,0.4868669914661798,1.151307746304806,0.8848087681916794,148.64464576924078,1.0,13.488213636054091,0.0,0.0,0.0250999821415734,0.0149329159902149,0.0003107455536759,1.0,1.0,0.0025,0.3847736625514403
leave_one_task_out,ambiguous_prompt,0.2,rho_shuffled_within_varentropy_bin,Qwen/Qwen2.5-0.5B::ambiguous_prompt::7,Qwen/Qwen2.5-0.5B::ambiguous_prompt::7::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,ambiguous_prompt,6.0,state_pca,1.0,0.3111562409077623,0.9507277981358622,0.8517236542355129,0.6257704866861759,110.06299580310473,1.0,22.47621501111469,1.0,1.0,0.0147933403660104,0.0223314231919568,8.890382701841961e-05,1.0,1.0,0.000625,0.5
grouped_example_5fold,fold_2,0.3,rho_shuffled_within_varentropy_bin,distilgpt2::decoder_completion::16,distilgpt2::decoder_completion::16::same_fisher_output_energy::0.01,distilgpt2,decoder_completion,4.0,random,2.0,0.9861558781400172,0.4809361746252444,0.3901791919432765,0.8180226592934717,213.3078840837183,1.0,11.100763542576331,0.0,0.0,0.007783592806428,0.0027452416210076,1.9695079188166563e-05,1.0,1.0,0.0001,0.3178082191780822
leave_one_model_out,microsoft__phi-2,0.2,random,microsoft/phi-2::masked_factual_cloze::1,microsoft/phi-2::masked_factual_cloze::1::same_fisher_output_energy::0.1,microsoft/phi-2,masked_factual_cloze,16.0,random,1.0,0.005974339377278,0.8774638504510359,0.552201857920671,0.6298066323492467,32.289818065295115,1.0,4.768471008358909,0.0,0.0,0.00385565911118,0.0632969425305034,0.0012228510873027,1.0,1.0,0.01,0.4320987654320987
grouped_example_5fold,fold_3,0.1,lowest_confidence,distilgpt2::decoder_qa_completion::12,distilgpt2::decoder_qa_completion::12::same_fisher_output_energy::0.2,distilgpt2,decoder_qa_completion,1.0,state_pca,1.0,0.0103195502360276,1.8119333901312211,0.4014413205690447,0.2451969701530656,30.76934853684677,1.0,18.64437905060983,0.0,0.0,0.0366128416992821,0.0855849617630754,0.0051144360371362,0.0,1.0,0.04,0.9798657718120806
leave_one_task_out,masked_factual_cloze,0.3,controls_plus_rho_learned,Qwen/Qwen2.5-0.5B::masked_factual_cloze::0,Qwen/Qwen2.5-0.5B::masked_factual_cloze::0::same_fisher_output_energy::0.01,Qwen/Qwen2.5-0.5B,masked_factual_cloze,6.0,delta_pca,2.0,0.0301366306653818,0.3487645796461582,1.0222661537605455,0.9269200565062092,148.73107903648267,1.0,20.17763001405088,0.0,0.0,0.0003621903856043,0.001596658729559,1.2497333885553683e-05,1.0,1.0,0.0001,0.1625514403292181
